nombre,fecha_publicacion,fecha_actualizacion,link_pdf,link_docx,source_url,gov_level
Código de Responsabilidad parlamentaria del Congreso de la Ciudad de México,03/04/19,,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/CODIGO_DE_RESPONSABILIDAD_PARLAMENTARIA_DEL_CONGRESO_DE_LA_CIUDAD_DE_MEXICO_2.1.pdf,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/CODIGO_DE_RESPONSABILIDAD_PARLAMENTARIA_DEL_CONGRESO_DE_LA_CIUDAD_DE_MEXICO_2.1.docx,https://data.consejeria.cdmx.gob.mx/index.php/leyes/codigos,CDMX
Código de Procedimientos Civiles para el Distrito Federal,21/09/32,18/07/18,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/Codigo_Procedimientos_Civiles_DF_2.2.pdf,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/Codigo_Procedimientos_Civiles_DF_2.2.docx,https://data.consejeria.cdmx.gob.mx/index.php/leyes/codigos,CDMX
Código Civil para el Distrito Federal,26/05/26,29/11/24,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/CODIGO_CIVIL_PARA_EL_DF_15.2.pdf,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/CODIGO_CIVIL_PARA_EL_DF_15.2.docx,https://data.consejeria.cdmx.gob.mx/index.php/leyes/codigos,CDMX
Código Fiscal de la Ciudad de México,29/12/09,30/05/25,https://data.consejeria.cdmx.gob.mx/images/leyes/leyes/CODIGO_FISCAL_DE_LA_CDMX_25.pdf,https://data.consejeria.cdmx.gob.mx/images/leyes/leyes/CODIGO_FISCAL_DE_LA_CDMX_25.docx,https://data.consejeria.cdmx.gob.mx/index.php/leyes/codigos,CDMX
Código Penal para el Distrito Federal,16/07/02,30/05/25,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/2025/CODIGO_PENAL_PARA_EL_DF_12.3.2.pdf,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/2025/CODIGO_PENAL_PARA_EL_DF_12.3.2.docx,https://data.consejeria.cdmx.gob.mx/index.php/leyes/codigos?start=7,CDMX
Código de Ética de los Servidores Públicos para el Distrito Federal,09/07/14,,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/Codigo_de_etica_de_los_servidores_publicos_del_DF_3.pdf,https://data.consejeria.cdmx.gob.mx/images/leyes/codigos/Codigo_de_etica_de_los_servidores_publicos_del_DF_3.docx,https://data.consejeria.cdmx.gob.mx/index.php/leyes/codigos?start=7,CDMX
Código Civil Federal,26/05/28,17/01/24,,,,FEDERAL
Código de Comercio,07/10/89,30/12/24,,,,FEDERAL
Código de Justicia Militar,31/08/33,05/09/23,,,,FEDERAL
Código Federal de Procedimientos Civiles,24/02/43,07/06/23,,,,FEDERAL
Código Fiscal de la Federación,31/12/81,31/05/23,,,,FEDERAL
Código Militar de Procedimientos Penales,16/05/16,01/04/24,,,,FEDERAL
Código Nacional de Procedimientos Civiles y Familiares,07/06/23,16/12/24,,,,FEDERAL
Código Nacional de Procedimientos Penales,05/03/14,16/12/24,,,,FEDERAL
Código Penal Federal,14/08/31,07/06/24,,,,FEDERAL
"Impuesto Sobre Servicios Expresamente Declarados de Interés Público por Ley, en los que Intervengan Empresas Concesionarias de Bienes del Dominio Directo de la Nación (LEY que establece, reforma y adiciona las disposiciones relativas a diversos impuestos)",31/12/68,,,,,FEDERAL
Ley Aduanera,15/12/95,28/12/23,,,,FEDERAL
Ley Agraria,26/02/92,01/04/24,,,,FEDERAL
Ley de Aeropuertos,22/12/95,03/05/23,,,,FEDERAL
Ley de Aguas Nacionales,01/12/92,08/05/23,,,,FEDERAL
Ley de Ahorro y Crédito Popular,04/06/01,24/01/24,,,,FEDERAL
Ley de Amnistía,22/01/94,14/06/24,,,,FEDERAL
"Ley de Amparo, Reglamentaria de los Artículos 103 y 107 de la Constitución Política de los Estados Unidos Mexicanos",02/04/13,13/03/25,,,,FEDERAL
Ley de Ascensos de la Armada de México,25/06/04,01/06/11,,,,FEDERAL
Ley de Ascensos y Recompensas del Ejército y Fuerza Aérea Mexicanos,30/10/03,20/09/23,,,,FEDERAL
Ley de Asistencia Social,02/09/04,01/04/24,,,,FEDERAL
Ley de Asociaciones Público Privadas,16/01/12,15/06/18,,,,FEDERAL
Ley de Asociaciones Religiosas y Culto Público,15/07/92,17/12/15,,,,FEDERAL
Ley de Aviación Civil,12/05/95,03/05/23,,,,FEDERAL
Ley de Ayuda Alimentaria para los Trabajadores,17/01/11,,,,,FEDERAL
Ley de Biocombustibles,18/03/25,,,,,FEDERAL
Ley de Bioseguridad de Organismos Genéticamente Modificados,18/03/05,11/05/22,,,,FEDERAL
"Ley de Caminos, Puentes y Autotransporte Federal",22/12/93,15/11/23,,,,FEDERAL
Ley de Capitalización del PROCAMPO,31/12/01,,,,,FEDERAL
Ley de Carrera Judicial del Poder Judicial de la Federación,02/01/25,,,,,FEDERAL
Ley de Comercio Exterior,27/07/93,21/12/06,,,,FEDERAL
Ley de Concursos Mercantiles,12/05/00,11/05/22,,,,FEDERAL
Ley de Contribución de Mejoras por Obras Públicas Federales de Infraestructura Hidráulica,26/12/90,,,,,FEDERAL
Ley de Cooperación Internacional para el Desarrollo,06/04/11,06/11/20,,,,FEDERAL
Ley de Coordinación Fiscal,27/12/78,03/01/24,,,,FEDERAL
Ley de Cámaras Empresariales y sus Confederaciones,20/01/05,12/04/19,,,,FEDERAL
Ley de Desarrollo Rural Sustentable,07/12/01,07/06/24,,,,FEDERAL
Ley de Desarrollo Sustentable de la Caña de Azúcar,22/08/05,20/10/08,,,,FEDERAL
Ley de Disciplina del Ejército y Fuerza Aérea Mexicanos,15/03/26,03/05/24,,,,FEDERAL
Ley de Disciplina Financiera de las Entidades Federativas y los Municipios,27/04/16,10/05/22,,,,FEDERAL
Ley de Disciplina para el Personal de la Armada de México,13/12/02,,,,,FEDERAL
Ley de Educación Militar del Ejército y Fuerza Aérea Mexicanos,23/12/05,17/01/22,,,,FEDERAL
Ley de Educación Naval,12/03/19,24/03/23,,,,FEDERAL
Ley de Energía para el Campo,30/12/02,28/12/12,,,,FEDERAL
Ley de Expropiación,25/11/36,27/01/12,,,,FEDERAL
Ley de Extradición Internacional,29/12/75,20/05/21,,,,FEDERAL
Ley de Firma Electrónica Avanzada,11/01/12,20/05/21,,,,FEDERAL
Ley de Fiscalización y Rendición de Cuentas de la Federación,18/07/16,20/05/21,,,,FEDERAL
Ley de Fomento a la Confianza Ciudadana,20/01/20,,,,,FEDERAL
Ley de Fomento a la Industria Vitivinícola,23/05/18,,,,,FEDERAL
Ley de Fomento para la Lectura y el Libro,24/07/08,29/11/23,,,,FEDERAL
Ley de Fondos de Aseguramiento Agropecuario y Rural,13/05/05,,,,,FEDERAL
Ley de Fondos de Inversión,04/06/01,24/01/24,,,,FEDERAL
Ley de Geotermia,18/03/25,,,,,FEDERAL
Ley de Infraestructura de la Calidad,01/07/20,,,,,FEDERAL
Ley de Ingresos de la Federación para el Ejercicio Fiscal de 2025,19/12/24,,,,,FEDERAL
Ley de Ingresos sobre Hidrocarburos,11/08/14,29/12/23,,,,FEDERAL
Ley de Instituciones de Crédito,18/07/90,24/01/24,,,,FEDERAL
Ley de Instituciones de Seguros y de Fianzas,04/04/13,24/01/24,,,,FEDERAL
Ley de Inversión Extranjera,27/12/93,27/05/24,,,,FEDERAL
Ley de la Agencia Nacional de Seguridad Industrial y de Protección al Medio Ambiente del Sector Hidrocarburos,11/08/14,11/05/22,,,,FEDERAL
Ley de la Casa de Moneda de México,20/01/86,11/05/22,,,,FEDERAL
Ley de la Comisión Federal de Electricidad,11/08/14,11/05/22,,,,FEDERAL
Ley de la Comisión Nacional Bancaria y de Valores,28/04/95,11/05/22,,,,FEDERAL
Ley de la Comisión Nacional de Energía,18/03/25,,,,,FEDERAL
Ley de la Comisión Nacional de los Derechos Humanos,29/06/92,01/04/24,,,,FEDERAL
Ley de la Economía Social y Solidaria,23/05/12,29/12/23,,,,FEDERAL
"Ley de la Empresa Pública del Estado, Comisión Federal de Electricidad",18/03/25,,,,,FEDERAL
"Ley de la Empresa Pública del Estado, Petróleos Mexicanos",18/03/25,,,,,FEDERAL
Ley de la Fiscalía General de la República,20/05/21,01/04/24,,,,FEDERAL
Ley de la Guardia Nacional,27/05/19,17/11/23,,,,FEDERAL
Ley de la Policía Federal,01/06/09,24/06/11,,,,FEDERAL
Ley de los Derechos de las Personas Adultas Mayores,25/06/02,14/06/24,,,,FEDERAL
Ley de los Husos Horarios en los Estados Unidos Mexicanos,28/10/22,29/11/22,,,,FEDERAL
Ley de los Impuestos Generales de Importación y de Exportación,07/06/22,08/05/24,,,,FEDERAL
Ley de los Institutos Nacionales de Salud,26/05/00,11/05/22,,,,FEDERAL
Ley de los Sistemas de Ahorro para el Retiro,23/05/96,30/04/24,,,,FEDERAL
Ley de Migración,25/05/11,27/05/24,,,,FEDERAL
Ley de Minería,26/06/92,08/05/23,,,,FEDERAL
Ley de Nacionalidad,23/01/98,23/04/12,,,,FEDERAL
Ley de Navegación y Comercio Marítimos,01/06/06,07/12/20,,,,FEDERAL
Ley de Obras Públicas y Servicios Relacionados con las Mismas,04/01/00,20/05/21,,,,FEDERAL
Ley de Organizaciones Ganaderas,06/01/99,09/04/12,,,,FEDERAL
Ley de Planeación,05/01/83,08/05/23,,,,FEDERAL
Ley de Planeación y Transición Energética,18/03/25,,,,,FEDERAL
"Ley de Premios, Estímulos y Recompensas Civiles",31/12/75,01/04/24,,,,FEDERAL
Ley de Productos Orgánicos,07/02/06,,,,,FEDERAL
Ley de Protección al Ahorro Bancario,19/01/99,11/05/22,,,,FEDERAL
Ley de Protección al Comercio y la Inversión de Normas Extranjeras que Contravengan el Derecho Internacional,23/10/96,09/04/12,,,,FEDERAL
Ley de Protección del Espacio Aéreo Mexicano,01/03/23,,,,,FEDERAL
Ley de Protección y Defensa al Usuario de Servicios Financieros,18/01/99,24/01/24,,,,FEDERAL
Ley de Puertos,19/07/93,07/12/20,,,,FEDERAL
Ley de Recompensas de la Armada de México,14/01/85,22/11/21,,,,FEDERAL
Ley de Responsabilidad Civil por Daños Nucleares,31/12/74,,,,,FEDERAL
Ley de Seguridad Interior,21/12/17,30/05/19,,,,FEDERAL
Ley de Seguridad Nacional,31/01/05,25/11/22,,,,FEDERAL
Ley de Sistemas de Pagos,12/12/02,,,,,FEDERAL
Ley de Sociedades de Responsabilidad Limitada de Interés Público,31/08/34,09/04/12,,,,FEDERAL
Ley de Sociedades de Solidaridad Social,27/05/76,24/04/18,,,,FEDERAL
Ley de Tesorería de la Federación,30/12/15,,,,,FEDERAL
Ley de Transparencia y de Fomento a la Competencia en el Crédito Garantizado,30/12/02,10/01/14,,,,FEDERAL
Ley de Uniones de Crédito,20/08/08,24/01/24,,,,FEDERAL
Ley de Vertimientos en las Zonas Marinas Mexicanas,17/01/14,13/04/20,,,,FEDERAL
Ley de Vivienda,27/06/06,14/06/24,,,,FEDERAL
Ley de Vías Generales de Comunicación,19/02/40,03/05/23,,,,FEDERAL
Ley del Banco de México,23/12/93,10/01/14,,,,FEDERAL
Ley del Diario Oficial de la Federación y Gacetas Gubernamentales,24/12/86,10/06/19,,,,FEDERAL
Ley del Fondo Mexicano del Petróleo para la Estabilización y el Desarrollo,11/08/14,11/05/22,,,,FEDERAL
Ley del Impuesto al Valor Agregado,29/12/78,12/11/21,,,,FEDERAL
Ley del Impuesto Especial sobre Producción y Servicios,30/12/80,27/12/24,,,,FEDERAL
Ley del Impuesto sobre la Renta,11/12/13,01/04/24,,,,FEDERAL
Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,09/07/03,07/05/19,,,,FEDERAL
Ley del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,31/03/07,07/06/24,,,,FEDERAL
Ley del Instituto del Fondo Nacional de la Vivienda para los Trabajadores,24/04/72,30/04/24,,,,FEDERAL
Ley del Instituto del Fondo Nacional para el Consumo de los Trabajadores,24/04/06,03/01/24,,,,FEDERAL
Ley del Instituto Mexicano de la Juventud,06/01/99,01/04/24,,,,FEDERAL
Ley del Instituto Nacional de las Mujeres,12/01/01,20/05/21,,,,FEDERAL
Ley del Instituto Nacional de los Pueblos Indígenas,04/12/18,29/12/23,,,,FEDERAL
Ley del Mercado de Valores,30/12/05,24/01/24,,,,FEDERAL
Ley del Registro Público Vehicular,01/09/04,20/05/21,,,,FEDERAL
Ley del Sector Eléctrico,18/03/25,,,,,FEDERAL
Ley del Seguro Social,21/12/95,07/06/24,,,,FEDERAL
Ley del Servicio de Administración Tributaria,15/12/95,04/12/18,,,,FEDERAL
Ley del Servicio Exterior Mexicano,04/01/94,19/04/18,,,,FEDERAL
Ley del Servicio Militar,11/09/40,18/05/22,,,,FEDERAL
Ley del Servicio Postal Mexicano,24/12/86,19/01/23,,,,FEDERAL
Ley del Servicio Profesional de Carrera en la Administración Pública Federal,10/04/03,09/01/06,,,,FEDERAL
Ley del Sistema Nacional de Información Estadística y Geográfica,16/04/08,01/12/23,,,,FEDERAL
Ley del Sistema Público de Radiodifusión del Estado Mexicano,14/07/14,11/05/22,,,,FEDERAL
Ley Federal contra la Delincuencia Organizada,07/11/96,25/11/22,,,,FEDERAL
Ley Federal de Armas de Fuego y Explosivos,11/01/72,07/06/24,,,,FEDERAL
Ley Federal de Austeridad Republicana,19/11/19,02/09/22,,,,FEDERAL
Ley Federal de Cinematografía,29/12/92,22/03/21,,,,FEDERAL
Ley Federal de Competencia Económica,23/05/14,20/05/21,,,,FEDERAL
Ley Federal de Consulta Popular,14/03/14,19/05/21,,,,FEDERAL
Ley Federal de Correduría Pública,29/12/92,09/04/12,,,,FEDERAL
Ley Federal de Declaración Especial de Ausencia para Personas Desaparecidas.,22/06/18,01/04/24,,,,FEDERAL
Ley Federal de Defensoría Pública,28/05/98,01/04/24,,,,FEDERAL
Ley Federal de Derechos,31/12/81,23/04/24,,,,FEDERAL
Ley Federal de Deuda Pública,31/12/76,30/01/18,,,,FEDERAL
Ley Federal de Fomento a las Actividades Realizadas por Organizaciones de la Sociedad Civil,09/02/04,01/04/24,,,,FEDERAL
Ley Federal de Juegos y Sorteos,31/12/47,,,,,FEDERAL
Ley Federal de las Entidades Paraestatales,14/05/86,08/05/23,,,,FEDERAL
Ley Federal de los Derechos del Contribuyente,23/06/05,,,,,FEDERAL
"Ley Federal de los Trabajadores al Servicio del Estado, Reglamentaria del Apartado B) del Artículo 123 Constitucional",28/12/63,18/02/22,,,,FEDERAL
Ley Federal de Presupuesto y Responsabilidad Hacendaria,30/03/06,30/04/24,,,,FEDERAL
Ley Federal de Procedimiento Administrativo,04/08/94,18/05/18,,,,FEDERAL
Ley Federal de Procedimiento Contencioso Administrativo,01/12/05,21/05/24,,,,FEDERAL
"Ley Federal de Producción, Certificación y Comercio de Semillas",15/06/07,11/05/18,,,,FEDERAL
Ley Federal de Protección a la Propiedad Industrial,01/07/20,,,,,FEDERAL
Ley Federal de Protección al Consumidor,24/12/92,21/12/23,,,,FEDERAL
Ley Federal de Protección de Datos Personales en Posesión de los Particulares,20/03/25,,,,,FEDERAL
Ley Federal de Protección del Patrimonio Cultural de los Pueblos y Comunidades Indígenas y Afromexicanas,17/01/22,29/11/23,,,,FEDERAL
Ley Federal de Remuneraciones de los Servidores Públicos,19/05/21,,,,,FEDERAL
Ley Federal de Responsabilidad Ambiental,07/06/13,20/05/21,,,,FEDERAL
Ley Federal de Responsabilidad Patrimonial del Estado,31/12/04,29/12/23,,,,FEDERAL
Ley Federal de Responsabilidades de los Servidores Públicos,31/12/82,01/04/24,,,,FEDERAL
Ley Federal de Revocación de Mandato,14/09/21,26/09/22,,,,FEDERAL
Ley Federal de Sanidad Animal,25/07/07,21/05/24,,,,FEDERAL
Ley Federal de Sanidad Vegetal,05/01/94,11/05/22,,,,FEDERAL
Ley Federal de Seguridad Privada,06/07/06,17/10/11,,,,FEDERAL
Ley Federal de Telecomunicaciones y Radiodifusión.,14/07/14,01/04/24,,,,FEDERAL
Ley Federal de Variedades Vegetales,25/10/96,11/05/22,,,,FEDERAL
Ley Federal de Zonas Económicas Especiales,01/06/16,01/04/24,,,,FEDERAL
Ley Federal del Derecho de Autor,24/12/96,01/07/20,,,,FEDERAL
Ley Federal del Impuesto sobre Automóviles Nuevos,30/12/96,29/12/23,,,,FEDERAL
Ley Federal del Mar,08/01/86,,,,,FEDERAL
Ley Federal del Trabajo,01/04/70,21/02/25,,,,FEDERAL
"Ley Federal para el Control de Precursores Químicos, Productos Químicos Esenciales y Máquinas para Elaborar Cápsulas, Tabletas y/o Comprimidos",26/12/97,03/05/23,,,,FEDERAL
Ley Federal para el Control de Sustancias Químicas Susceptibles de Desvío para la Fabricación de Armas Químicas,09/06/09,14/06/24,,,,FEDERAL
Ley Federal para el Fomento de la Microindustria y la Actividad Artesanal,26/01/88,27/03/23,,,,FEDERAL
Ley Federal para el Fomento y Protección del Maíz Nativo,13/04/20,,,,,FEDERAL
Ley Federal para la Administración y Enajenación de Bienes del Sector Público,19/12/02,30/04/24,,,,FEDERAL
Ley Federal para la Prevención e Identificación de Operaciones con Recursos de Procedencia Ilícita,17/10/12,20/05/21,,,,FEDERAL
Ley Federal para la Protección a Personas que Intervienen en el Procedimiento Penal,08/06/12,20/05/21,,,,FEDERAL
Ley Federal para Prevenir y Eliminar la Discriminación,11/06/03,01/04/24,,,,FEDERAL
Ley Federal para Prevenir y Sancionar los delitos cometidos en materia de Hidrocarburos,12/01/16,12/11/21,,,,FEDERAL
"Ley Federal sobre Monumentos y Zonas Arqueológicos, Artísticos e Históricos",06/05/72,16/02/18,,,,FEDERAL
Ley General de Acceso de las Mujeres a una Vida Libre de Violencia,01/02/07,26/01/24,,,,FEDERAL
Ley General de Archivos,15/06/18,19/01/23,,,,FEDERAL
"Ley General de Asentamientos Humanos, Ordenamiento Territorial y Desarrollo Urbano",28/11/16,01/04/24,,,,FEDERAL
Ley General de Bibliotecas,01/06/21,29/11/23,,,,FEDERAL
Ley General de Bienes Nacionales,20/05/04,03/05/23,,,,FEDERAL
Ley General de Cambio Climático,06/06/12,01/04/24,,,,FEDERAL
Ley General de Comunicación Social,11/05/18,01/04/24,,,,FEDERAL
Ley General de Contabilidad Gubernamental,31/12/08,01/04/24,,,,FEDERAL
Ley General de Cultura Física y Deporte,07/06/13,18/10/23,,,,FEDERAL
Ley General de Cultura y Derechos Culturales,19/06/17,01/04/24,,,,FEDERAL
Ley General de Derechos Lingüísticos de los Pueblos Indígenas,13/03/03,18/10/23,,,,FEDERAL
Ley General de Desarrollo forestal Sustentable,05/06/18,01/04/24,,,,FEDERAL
Ley General de Desarrollo Social,20/01/04,01/04/24,,,,FEDERAL
Ley General de Educación,30/09/19,07/06/24,,,,FEDERAL
Ley General de Educación Superior,20/04/21,,,,,FEDERAL
Ley General de Instituciones y Procedimientos Electorales,23/05/14,14/10/24,,,,FEDERAL
Ley General De La Alimentación Adecuada y Sostenible,17/04/24,,,,,FEDERAL
"Ley General de los Derechos de Niñas, Niños y Adolescentes",04/12/14,27/05/24,,,,FEDERAL
Ley General De Mecanismos Alternativos De Solución De Controversias,26/01/24,,,,,FEDERAL
Ley General de Mejora Regulatoria,18/05/18,20/05/21,,,,FEDERAL
Ley General de Movilidad y Seguridad Vial,17/05/22,29/12/23,,,,FEDERAL
Ley General de Organizaciones y Actividades Auxiliares del Crédito,14/01/85,26/03/24,,,,FEDERAL
Ley General de Partidos Políticos,23/05/14,24/11/23,,,,FEDERAL
Ley General de Pesca y Acuacultura Sustentables,24/07/07,01/04/24,,,,FEDERAL
Ley General de Población,07/01/74,12/07/18,,,,FEDERAL
"Ley General de Prestación de Servicios para la Atención, Cuidado y Desarrollo Integral Infantil",24/10/11,01/04/24,,,,FEDERAL
Ley General de Protección Civil,06/06/12,21/12/23,,,,FEDERAL
Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados,20/03/25,,,,,FEDERAL
Ley General de Responsabilidades Administrativas,18/07/16,02/01/25,,,,FEDERAL
Ley General de Salud,07/02/84,07/06/24,,,,FEDERAL
Ley General de Sociedades Cooperativas,03/08/94,19/01/18,,,,FEDERAL
Ley General de Sociedades Mercantiles,04/08/34,30/12/24,,,,FEDERAL
Ley General de Transparencia y Acceso a la Información Pública,20/03/25,,,,,FEDERAL
Ley General de Turismo,17/06/09,01/04/24,,,,FEDERAL
Ley General de Títulos y Operaciones de Crédito,27/08/32,26/03/24,,,,FEDERAL
Ley General de Vida Silvestre,03/07/00,20/05/21,,,,FEDERAL
Ley General de Víctimas,09/01/13,01/04/24,,,,FEDERAL
Ley General del Equilibrio Ecológico y la Protección al Ambiente,28/01/88,01/04/24,,,,FEDERAL
Ley General del Sistema de Medios de Impugnación en Materia Electoral,22/11/96,15/10/24,,,,FEDERAL
Ley General del Sistema Nacional Anticorrupción,18/07/16,20/05/21,,,,FEDERAL
Ley General del Sistema Nacional de Seguridad Pública,02/01/09,16/12/24,,,,FEDERAL
Ley General del Sistema para la Carrera de las Maestras y los Maestros,30/09/19,,,,,FEDERAL
Ley General en Materia de Delitos Electorales,23/05/14,20/05/21,,,,FEDERAL
"Ley General en Materia de Desaparición Forzada de Personas, Desaparición Cometida por Particulares y del Sistema Nacional de Búsqueda de Personas",17/11/17,01/04/24,,,,FEDERAL
"Ley General en Materia de Humanidades, Ciencias, Tecnologías e Innovación",08/05/23,,,,,FEDERAL
Ley General para el Control del Tabaco,30/05/08,17/02/22,,,,FEDERAL
Ley General para la Atención y Protección a Personas con la Condición del Espectro Autista,30/04/15,27/05/16,,,,FEDERAL
Ley General para la Detección Oportuna del Cáncer en la Infancia y la Adolescencia,07/01/21,,,,,FEDERAL
Ley General para la Igualdad entre Mujeres y Hombres,02/08/06,29/12/23,,,,FEDERAL
Ley General para la Inclusión de las Personas con Discapacidad,30/05/11,14/06/24,,,,FEDERAL
Ley General para la Prevención Social de la Violencia y la Delincuencia,24/01/12,04/05/21,,,,FEDERAL
Ley General para la Prevención y Gestión Integral de los Residuos,08/10/03,08/05/23,,,,FEDERAL
"Ley General para Prevenir y Sancionar los Delitos en Materia de Secuestro, Reglamentaria de la fracción XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos",30/11/10,20/05/21,,,,FEDERAL
"Ley General para Prevenir, Investigar y Sancionar la Tortura y otros Tratos o Penas Crueles, Inhumanos o Degradantes",26/06/17,28/04/22,,,,FEDERAL
"Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y Asistencia a las Víctimas de estos Delitos",14/06/12,07/06/24,,,,FEDERAL
Ley Monetaria de los Estados Unidos Mexicanos,27/07/31,20/01/09,,,,FEDERAL
Ley Nacional de Ejecución Penal,16/06/16,01/04/24,,,,FEDERAL
Ley Nacional de Extinción de Dominio,09/08/19,01/04/24,,,,FEDERAL
Ley Nacional de Mecanismos Alternativos de Solución de Controversias en Materia Penal,29/12/14,01/04/24,,,,FEDERAL
Ley Nacional del Registro de Detenciones,27/05/19,,,,,FEDERAL
Ley Nacional del Sistema Integral de Justicia Penal para Adolescentes,16/06/16,20/12/22,,,,FEDERAL
Ley Nacional sobre el Uso de la Fuerza,27/05/19,24/01/24,,,,FEDERAL
Ley Orgánica de la Administración Pública Federal,29/12/76,28/11/24,,,,FEDERAL
Ley Orgánica de la Armada de México,14/10/21,01/12/23,,,,FEDERAL
Ley Orgánica de la Procuraduría de la Defensa del Contribuyente,04/09/06,11/05/22,,,,FEDERAL
Ley Orgánica de la Procuraduría General de Justicia del Distrito Federal,20/06/11,24/02/12,,,,FEDERAL
Ley Orgánica de la Universidad Autónoma Agraria Antonio Narro,26/04/06,,,,,FEDERAL
Ley Orgánica de la Universidad Autónoma Metropolitana,17/12/73,,,,,FEDERAL
Ley Orgánica de la Universidad Nacional Autónoma de México,06/01/45,,,,,FEDERAL
Ley Orgánica de los Tribunales Agrarios,26/02/92,23/01/98,,,,FEDERAL
Ley Orgánica de Nacional Financiera,26/12/86,10/01/14,,,,FEDERAL
Ley Orgánica de Sociedad Hipotecaria Federal,11/10/01,01/04/24,,,,FEDERAL
Ley Orgánica del Banco del Bienestar (antes Ley Orgánica del Banco del Ahorro Nacional y Servicios Financieros),01/06/01,19/07/19,,,,FEDERAL
Ley Orgánica del Banco Nacional de Comercio Exterior,20/01/86,01/04/24,,,,FEDERAL
Ley Orgánica del Banco Nacional de Obras y Servicios Públicos,20/01/86,01/04/24,,,,FEDERAL
"Ley Orgánica del Banco Nacional del Ejército, Fuerza Aérea y Armada",13/01/86,10/01/14,,,,FEDERAL
Ley Orgánica del Centro Federal de Conciliación y Registro Laboral,06/01/20,,,,,FEDERAL
Ley Orgánica del Congreso General de los Estados Unidos Mexicanos,03/09/99,09/12/22,,,,FEDERAL
Ley Orgánica del Ejército y Fuerza Aérea Mexicanos,26/12/86,03/05/24,,,,FEDERAL
Ley Orgánica del Instituto Nacional de Antropología e Historia,03/02/39,17/12/15,,,,FEDERAL
Ley Orgánica del Instituto Politécnico Nacional,29/12/81,,,,,FEDERAL
Ley Orgánica del Poder Judicial de la Federación,20/12/24,,,,,FEDERAL
Ley Orgánica del Seminario de Cultura Mexicana,31/12/49,11/05/22,,,,FEDERAL
Ley Orgánica del Tribunal Federal de Justicia Administrativa,18/07/16,26/01/24,,,,FEDERAL
Ley para Conservar la Neutralidad del País,10/11/39,21/06/18,,,,FEDERAL
Ley para Determinar el Valor de la Unidad de Medida y Actualización,30/12/16,,,,,FEDERAL
"Ley para el Desarrollo de la Competitividad de la Micro, Pequeña y Mediana Empresa",30/12/02,20/10/23,,,,FEDERAL
"Ley para el Diálogo, la Conciliación y la Paz Digna en Chiapas",11/03/95,,,,,FEDERAL
Ley para el uso y protección de la denominación y del emblema de la Cruz Roja,23/03/07,,,,,FEDERAL
Ley para Impulsar el Incremento Sostenido de la Productividad y la Competitividad de la Economía Nacional,06/05/15,17/04/24,,,,FEDERAL
"Ley para la Comprobación, Ajuste y Cómputo de Servicios de la Armada de México",14/06/04,12/06/09,,,,FEDERAL
"Ley para la Comprobación, Ajuste y Cómputo de Servicios en el Ejército y Fuerza Aérea Mexicanos",09/02/06,03/05/24,,,,FEDERAL
Ley para la Protección de Personas Defensoras de Derechos Humanos y Periodistas,25/06/12,28/04/22,,,,FEDERAL
Ley para la Transparencia y Ordenamiento de los Servicios Financieros,15/06/07,24/01/24,,,,FEDERAL
"Ley para la Transparencia, Prevención y Combate de Prácticas Indebidas en Materia de Contratación de Publicidad.",03/06/21,22/12/23,,,,FEDERAL
Ley para Regular las Actividades de las Sociedades Cooperativas de Ahorro y Préstamo,13/08/09,24/01/24,,,,FEDERAL
Ley para Regular las Agrupaciones Financieras,10/01/14,24/01/24,,,,FEDERAL
Ley para Regular las Instituciones de Tecnología Financiera,09/03/18,24/01/24,,,,FEDERAL
Ley para regular las Sociedades de Información Crediticia,15/01/02,24/01/24,,,,FEDERAL
Ley que aprueba la Adhesión de México al Convenio Constitutivo del Banco de Desarrollo del Caribe y su Ejecución,05/01/82,29/12/14,,,,FEDERAL
"Ley que crea el Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",31/12/54,09/04/12,,,,FEDERAL
Ley que crea el Instituto Nacional de Bellas Artes y Literatura,31/12/46,17/12/15,,,,FEDERAL
Ley que crea la Agencia Espacial Mexicana,30/07/10,,,,,FEDERAL
Ley que crea la Universidad Autónoma Chapingo,30/12/74,30/12/77,,,,FEDERAL
Ley que crea la Universidad del Ejército y Fuerza Aérea,29/12/75,,,,,FEDERAL
"Ley que declara Reservas Mineras Nacionales los Yacimientos de Uranio, Torio y las demás Substancias de las cuales se obtengan Isótopos Hendibles que puedan producir Energía Nuclear",26/01/50,12/01/72,,,,FEDERAL
