art_id,entity_id,type_of_relation
71CE1013_130,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_131,FBE3F640,mencion_entidad_gubernamental_oficial
71CE1013_131,FBE3F640,mencion_entidad_gubernamental_oficial
71CE1013_133,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_134,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_134,FBE3F640,mencion_entidad_gubernamental_oficial
71CE1013_135,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_135,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_135,172AA7AA,mencion_entidad_gubernamental_oficial
71CE1013_135,172AA7AA,mencion_entidad_gubernamental_oficial
71CE1013_135,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_135,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_135,172AA7AA,mencion_entidad_gubernamental_oficial
71CE1013_136,172AA7AA,mencion_entidad_gubernamental_oficial
71CE1013_137,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_137,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_137,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_138,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_141,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_145,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_146,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_149,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_158,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_164,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_169,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_169,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_170,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_172,47DEAC86,mencion_entidad_gubernamental_oficial
71CE1013_172,2659F04E,mencion_entidad_gubernamental_oficial
71CE1013_172,6A0CEE9A,mencion_entidad_gubernamental_oficial
71CE1013_172,172AA7AA,mencion_entidad_gubernamental_oficial
71CE1013_173,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_174,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_174,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_175,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_177,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_179,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_181,6EF1024A,mencion_entidad_gubernamental_oficial
71CE1013_183BIS,14C01911,mencion_entidad_gubernamental_oficial
71CE1013_183TER,14C01911,mencion_entidad_gubernamental_oficial
71CE1013_185,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_186,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_192,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_192,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_192,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_192,E2EEE4C1,mencion_entidad_gubernamental_oficial
71CE1013_192,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_192,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_194,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_195,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_196,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_197,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_198,3F32FC52,mencion_entidad_gubernamental_oficial
71CE1013_202,E2EEE4C1,mencion_entidad_gubernamental_oficial
DECA5F96_1,8663C012,mencion_entidad_gubernamental_oficial
DECA5F96_3,8663C012,mencion_entidad_gubernamental_oficial
DECA5F96_10,8663C012,mencion_entidad_gubernamental_oficial
DECA5F96_10,8663C012,mencion_entidad_gubernamental_oficial
DECA5F96_11,8663C012,mencion_entidad_gubernamental_oficial
DECA5F96_11,8663C012,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,358D6BAA,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,47DEAC86,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,6EA49C6C,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,2870C225,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,2870C225,mencion_entidad_gubernamental_oficial
7C5E7A9B_7,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_7,2870C225,mencion_entidad_gubernamental_oficial
7C5E7A9B_8,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_9,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_9,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_9,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_11,2870C225,mencion_entidad_gubernamental_oficial
7C5E7A9B_12,47DEAC86,mencion_entidad_gubernamental_oficial
7C5E7A9B_13,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_21,14C01911,mencion_entidad_gubernamental_oficial
7C5E7A9B_28,64181BA9,mencion_entidad_gubernamental_oficial
7C5E7A9B_53,8663C012,mencion_entidad_gubernamental_oficial
7C5E7A9B_78,26D0C577,mencion_entidad_gubernamental_oficial
7C5E7A9B_78,B5B561BB,mencion_entidad_gubernamental_oficial
7C5E7A9B_78,64181BA9,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,919DEC37,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,FBE3F640,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,E2EEE4C1,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,14C01911,mencion_entidad_gubernamental_oficial
7C5E7A9B_123,A71DB177,mencion_entidad_gubernamental_oficial
7C5E7A9B_124,67107978,mencion_entidad_gubernamental_oficial
7C5E7A9B_125,A71DB177,mencion_entidad_gubernamental_oficial
7C5E7A9B_132,67107978,mencion_entidad_gubernamental_oficial
7C5E7A9B_137,6EF1024A,mencion_entidad_gubernamental_oficial
F5B39E56_1,6EA49C6C,mencion_entidad_gubernamental_oficial
F5B39E56_2,6EA49C6C,mencion_entidad_gubernamental_oficial
F5B39E56_2,6EA49C6C,mencion_entidad_gubernamental_oficial
F5B39E56_2,6EA49C6C,mencion_entidad_gubernamental_oficial
F5B39E56_2,6EA49C6C,mencion_entidad_gubernamental_oficial
F5B39E56_3,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_3,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_3,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_8,FBE3F640,mencion_entidad_gubernamental_oficial
F5B39E56_8,14C01911,mencion_entidad_gubernamental_oficial
F5B39E56_9,E2EEE4C1,mencion_entidad_gubernamental_oficial
F5B39E56_11,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_11,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_11,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_11,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_15,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_15,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_15BIS,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_19,14C01911,mencion_entidad_gubernamental_oficial
F5B39E56_21,A71DB177,mencion_entidad_gubernamental_oficial
F5B39E56_23BIS,E8D7667E,mencion_entidad_gubernamental_oficial
F5B39E56_25,A71DB177,mencion_entidad_gubernamental_oficial
F5B39E56_27,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_27,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_32,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_32,50B56830,mencion_entidad_gubernamental_oficial
F5B39E56_39,8663C012,mencion_entidad_gubernamental_oficial
F5B39E56_41,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_42,6EA49C6C,mencion_entidad_gubernamental_oficial
F5B39E56_45,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_45,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_45,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_45,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_56SEXIES,5657AD8E,mencion_entidad_gubernamental_oficial
F5B39E56_61,FBE3F640,mencion_entidad_gubernamental_oficial
F5B39E56_61,FBE3F640,mencion_entidad_gubernamental_oficial
F5B39E56_62,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_62,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_63,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_63,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_63,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_63,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_64,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_64,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_64,919DEC37,mencion_entidad_gubernamental_oficial
F5B39E56_64,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_64,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_65,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_65,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_65,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_65,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_66,E5C6FA89,mencion_entidad_gubernamental_oficial
F5B39E56_66,9F6FB869,mencion_entidad_gubernamental_oficial
F5B39E56_70,6EA49C6C,mencion_entidad_gubernamental_oficial
F5B39E56_72,6EA49C6C,mencion_entidad_gubernamental_oficial
22A7243E_3,47DEAC86,mencion_entidad_gubernamental_oficial
22A7243E_3,172AA7AA,mencion_entidad_gubernamental_oficial
22A7243E_3,3F32FC52,mencion_entidad_gubernamental_oficial
22A7243E_3,E8D7667E,mencion_entidad_gubernamental_oficial
22A7243E_3,CE8B974F,mencion_entidad_gubernamental_oficial
22A7243E_3,E2EEE4C1,mencion_entidad_gubernamental_oficial
1845EF43_1,B5B561BB,mencion_entidad_gubernamental_oficial
1845EF43_2,B5B561BB,mencion_entidad_gubernamental_oficial
1845EF43_2,64181BA9,mencion_entidad_gubernamental_oficial
1845EF43_8,C18252C2,mencion_entidad_gubernamental_oficial
1845EF43_8,625ACAC7,mencion_entidad_gubernamental_oficial
1845EF43_9,C18252C2,mencion_entidad_gubernamental_oficial
1845EF43_9,625ACAC7,mencion_entidad_gubernamental_oficial
1845EF43_9,C18252C2,mencion_entidad_gubernamental_oficial
1845EF43_9,625ACAC7,mencion_entidad_gubernamental_oficial
1845EF43_11,A05FB1D4,mencion_entidad_gubernamental_oficial
1845EF43_21,625ACAC7,mencion_entidad_gubernamental_oficial
1845EF43_21,A05FB1D4,mencion_entidad_gubernamental_oficial
1845EF43_33,B5B561BB,mencion_entidad_gubernamental_oficial
1845EF43_59,47DEAC86,mencion_entidad_gubernamental_oficial
1845EF43_59,B5B561BB,mencion_entidad_gubernamental_oficial
1845EF43_67,B5B561BB,mencion_entidad_gubernamental_oficial
1845EF43_75,C18252C2,mencion_entidad_gubernamental_oficial
E7942A22_2,E2EEE4C1,mencion_entidad_gubernamental_oficial
E7942A22_2,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_2,3EF0192E,mencion_entidad_gubernamental_oficial
E7942A22_3,3EF0192E,mencion_entidad_gubernamental_oficial
E7942A22_4,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_4,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_4,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_4,3EF0192E,mencion_entidad_gubernamental_oficial
E7942A22_4,2870C225,mencion_entidad_gubernamental_oficial
E7942A22_8,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_9,2870C225,mencion_entidad_gubernamental_oficial
E7942A22_11,3EF0192E,mencion_entidad_gubernamental_oficial
E7942A22_13,E2EEE4C1,mencion_entidad_gubernamental_oficial
E7942A22_13,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_13,2870C225,mencion_entidad_gubernamental_oficial
E7942A22_13,26D0C577,mencion_entidad_gubernamental_oficial
E7942A22_15,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_22,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_33,2870C225,mencion_entidad_gubernamental_oficial
E7942A22_46,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_47,8663C012,mencion_entidad_gubernamental_oficial
E7942A22_53,3EF0192E,mencion_entidad_gubernamental_oficial
E7942A22_54,2870C225,mencion_entidad_gubernamental_oficial
E7942A22_56,FBE3F640,mencion_entidad_gubernamental_oficial
E7942A22_56,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_2,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_2,A71DB177,mencion_entidad_gubernamental_oficial
FB6CCCAE_2,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_2,14C01911,mencion_entidad_gubernamental_oficial
FB6CCCAE_4,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_4,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_4,F7063D84,mencion_entidad_gubernamental_oficial
FB6CCCAE_4,F7063D84,mencion_entidad_gubernamental_oficial
FB6CCCAE_4,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_4,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_28,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS1,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS2,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS2,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS2,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS2,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS4,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS5,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS14,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS18,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS18,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS18,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS19,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_31BIS19,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_32,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_32,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_32,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_32,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_32,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_38,A05FB1D4,mencion_entidad_gubernamental_oficial
FB6CCCAE_47,2870C225,mencion_entidad_gubernamental_oficial
FB6CCCAE_55,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_55,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_63,6599D971,mencion_entidad_gubernamental_oficial
FB6CCCAE_64,3A2A7572,mencion_entidad_gubernamental_oficial
FB6CCCAE_88TER,14C01911,mencion_entidad_gubernamental_oficial
FB6CCCAE_101,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,E2EEE4C1,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,919DEC37,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,2870C225,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,64E5BE82,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,47DEAC86,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,E8D7667E,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,358D6BAA,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,32A26AD3,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,D000DD52,mencion_entidad_gubernamental_oficial
FB6CCCAE_105,E2EEE4C1,mencion_entidad_gubernamental_oficial
FB6CCCAE_109,D000DD52,mencion_entidad_gubernamental_oficial
FB6CCCAE_109,F7063D84,mencion_entidad_gubernamental_oficial
FB6CCCAE_111,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_111,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_111,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_112,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_114,8663C012,mencion_entidad_gubernamental_oficial
FB6CCCAE_118,F7063D84,mencion_entidad_gubernamental_oficial
FB6CCCAE_120,F7063D84,mencion_entidad_gubernamental_oficial
FB6CCCAE_121,E8D7667E,mencion_entidad_gubernamental_oficial
FB6CCCAE_122,E8D7667E,mencion_entidad_gubernamental_oficial
FB6CCCAE_135,14C01911,mencion_entidad_gubernamental_oficial
FB6CCCAE_139,14C01911,mencion_entidad_gubernamental_oficial
FB6CCCAE_139,FBE3F640,mencion_entidad_gubernamental_oficial
690FA405_1,47DEAC86,mencion_entidad_gubernamental_oficial
690FA405_1,6A0CEE9A,mencion_entidad_gubernamental_oficial
690FA405_1,14C01911,mencion_entidad_gubernamental_oficial
690FA405_3,14C01911,mencion_entidad_gubernamental_oficial
690FA405_3,E8D7667E,mencion_entidad_gubernamental_oficial
690FA405_3,47DEAC86,mencion_entidad_gubernamental_oficial
690FA405_3,6A0CEE9A,mencion_entidad_gubernamental_oficial
690FA405_36,6A0CEE9A,mencion_entidad_gubernamental_oficial
690FA405_61,109A7F07,mencion_entidad_gubernamental_oficial
690FA405_88,919DEC37,mencion_entidad_gubernamental_oficial
690FA405_108,0E611423,mencion_entidad_gubernamental_oficial
690FA405_108,E8D7667E,mencion_entidad_gubernamental_oficial
690FA405_111,47DEAC86,mencion_entidad_gubernamental_oficial
690FA405_111,6A0CEE9A,mencion_entidad_gubernamental_oficial
690FA405_113,E8D7667E,mencion_entidad_gubernamental_oficial
690FA405_113,A05FB1D4,mencion_entidad_gubernamental_oficial
690FA405_130,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_1,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_1,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_1,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_4,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_4,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_4,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_4,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_4,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_4,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_6,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_6,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_6,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_6,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_6,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_10,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_13,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_13,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_13,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_15,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_16,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_19,6A0CEE9A,mencion_entidad_gubernamental_oficial
98C6B489_20,6A0CEE9A,mencion_entidad_gubernamental_oficial
98C6B489_21BIS,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_22,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_22,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_23,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_24,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_26,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_27,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_27,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_27,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_27,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_27,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_27,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_27,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_30,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_30,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_31,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_31,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_32,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_32,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_33,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_33,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_34,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_36,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_36,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_36,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_36,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_36,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_36,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_36,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_36,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_36,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_37,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_38,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_39,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_39,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_39,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_41,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_41,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_41,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_41,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_44,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_44,47DEAC86,mencion_entidad_gubernamental_oficial
98C6B489_44,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_46,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_46,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_46,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_46,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_46,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_47,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_48,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_50,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_50,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_51,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_51,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_52,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_53,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_58,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_60,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_60,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_60BIS,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_60BIS,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_61,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_61,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_61,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_62,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_63,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_64,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_64,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_66,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_66,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_66,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_67,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_70,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_70BIS,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_70BIS,6EA49C6C,mencion_entidad_gubernamental_oficial
98C6B489_73,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_76,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_77,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_77,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_77,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_77,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_77,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_79,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_80,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_80,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_81,3F32FC52,mencion_entidad_gubernamental_oficial
